entry_time,exit_time,direction,entry,sl,tp,exit_price,pnl,result,risk_pts,month
2025-01-16 00:15:00+00:00,2025-01-16 00:20:00+00:00,SELL,100109.5,100209.5,99959.5,100209.5,-100.0,SL,100.0,2025-01
2025-01-16 01:30:00+00:00,2025-01-16 02:00:00+00:00,BUY,100043.5,99943.5,100193.5,99943.5,-100.0,SL,100.0,2025-01
2025-01-16 03:30:00+00:00,2025-01-16 03:35:00+00:00,SELL,99429.0,99529.0,99279.0,99279.0,150.0,TP,100.0,2025-01
2025-01-16 04:45:00+00:00,2025-01-16 05:10:00+00:00,SELL,99508.0,99608.0,99358.0,99358.0,150.0,TP,100.0,2025-01
2025-01-16 06:25:00+00:00,2025-01-16 06:30:00+00:00,BUY,99555.5,99455.5,99705.5,99705.5,150.0,TP,100.0,2025-01
2025-01-16 07:05:00+00:00,2025-01-16 07:15:00+00:00,SELL,99673.0,99773.0,99523.0,99773.0,-100.0,SL,100.0,2025-01
2025-01-16 07:25:00+00:00,2025-01-16 07:55:00+00:00,SELL,99649.0,99749.0,99499.0,99749.0,-100.0,SL,100.0,2025-01
2025-01-16 12:05:00+00:00,2025-01-16 12:10:00+00:00,SELL,98890.5,98990.5,98740.5,98990.5,-100.0,SL,100.0,2025-01
2025-01-16 12:20:00+00:00,2025-01-16 12:25:00+00:00,BUY,99285.0,99185.0,99435.0,99185.0,-100.0,SL,100.0,2025-01
2025-01-16 13:40:00+00:00,2025-01-16 13:45:00+00:00,BUY,99370.0,99270.0,99520.0,99270.0,-100.0,SL,100.0,2025-01
2025-01-16 14:30:00+00:00,2025-01-16 14:35:00+00:00,SELL,98863.0,98963.0,98713.0,98963.0,-100.0,SL,100.0,2025-01
2025-01-16 18:50:00+00:00,2025-01-16 18:55:00+00:00,BUY,99589.0,99489.0,99739.0,99489.0,-100.0,SL,100.0,2025-01
2025-01-16 22:20:00+00:00,2025-01-16 22:25:00+00:00,SELL,99750.5,99850.5,99600.5,99600.5,150.0,TP,100.0,2025-01
2025-01-17 06:45:00+00:00,2025-01-17 07:10:00+00:00,SELL,101354.0,101454.0,101204.0,101454.0,-100.0,SL,100.0,2025-01
2025-01-17 07:40:00+00:00,2025-01-17 07:45:00+00:00,BUY,101660.0,101560.0,101810.0,101560.0,-100.0,SL,100.0,2025-01
2025-01-17 08:05:00+00:00,2025-01-17 08:10:00+00:00,BUY,101563.0,101463.0,101713.0,101713.0,150.0,TP,100.0,2025-01
2025-01-17 08:55:00+00:00,2025-01-17 09:00:00+00:00,BUY,102150.0,102050.0,102300.0,102050.0,-100.0,SL,100.0,2025-01
2025-01-17 10:10:00+00:00,2025-01-17 10:25:00+00:00,BUY,102022.5,101922.5,102172.5,102172.5,150.0,TP,100.0,2025-01
2025-01-17 12:05:00+00:00,2025-01-17 12:10:00+00:00,BUY,102301.0,102201.0,102451.0,102451.0,150.0,TP,100.0,2025-01
2025-01-17 12:40:00+00:00,2025-01-17 12:45:00+00:00,BUY,102640.5,102540.5,102790.5,102790.5,150.0,TP,100.0,2025-01
2025-01-17 14:30:00+00:00,2025-01-17 14:35:00+00:00,BUY,102771.5,102771.5,102921.5,102771.5,0.0,C2C,0.0,2025-01
2025-01-17 17:25:00+00:00,2025-01-17 17:30:00+00:00,BUY,104971.5,104871.5,105121.5,104871.5,-100.0,SL,100.0,2025-01
2025-01-18 00:05:00+00:00,2025-01-18 00:25:00+00:00,BUY,104304.5,104204.5,104454.5,104204.5,-100.0,SL,100.0,2025-01
2025-01-18 03:20:00+00:00,2025-01-18 03:25:00+00:00,SELL,104204.5,104304.5,104054.5,104054.5,150.0,TP,100.0,2025-01
2025-01-18 06:35:00+00:00,2025-01-18 06:45:00+00:00,BUY,103362.5,103262.5,103512.5,103512.5,150.0,TP,100.0,2025-01
2025-01-18 08:30:00+00:00,2025-01-18 08:35:00+00:00,BUY,102850.5,102750.5,103000.5,103000.5,150.0,TP,100.0,2025-01
2025-01-18 10:10:00+00:00,2025-01-18 10:15:00+00:00,SELL,103010.5,103110.5,102860.5,102860.5,150.0,TP,100.0,2025-01
2025-01-18 11:25:00+00:00,2025-01-18 11:35:00+00:00,BUY,103248.0,103148.0,103398.0,103398.0,150.0,TP,100.0,2025-01
2025-01-18 12:15:00+00:00,2025-01-18 12:20:00+00:00,BUY,103680.5,103580.5,103830.5,103830.5,150.0,TP,100.0,2025-01
2025-01-18 14:30:00+00:00,2025-01-18 14:35:00+00:00,SELL,104090.5,104090.5,103940.5,103940.5,150.0,TP,0.0,2025-01
2025-01-18 16:15:00+00:00,2025-01-18 16:20:00+00:00,SELL,104149.5,104249.5,103999.5,103999.5,150.0,TP,100.0,2025-01
2025-01-18 17:15:00+00:00,2025-01-18 17:20:00+00:00,BUY,104025.5,103925.5,104175.5,103925.5,-100.0,SL,100.0,2025-01
2025-01-18 17:55:00+00:00,2025-01-18 18:00:00+00:00,SELL,103767.0,103867.0,103617.0,103867.0,-100.0,SL,100.0,2025-01
2025-01-18 18:30:00+00:00,2025-01-18 18:35:00+00:00,BUY,104189.0,104089.0,104339.0,104089.0,-100.0,SL,100.0,2025-01
2025-01-18 20:15:00+00:00,2025-01-18 20:25:00+00:00,SELL,104216.0,104216.0,104066.0,104066.0,150.0,TP,0.0,2025-01
2025-01-18 21:00:00+00:00,2025-01-18 21:05:00+00:00,BUY,104066.5,103966.5,104216.5,104216.5,150.0,TP,100.0,2025-01
2025-01-19 02:00:00+00:00,2025-01-19 02:05:00+00:00,BUY,104625.5,104525.5,104775.5,104775.5,150.0,TP,100.0,2025-01
2025-01-19 03:05:00+00:00,2025-01-19 03:10:00+00:00,SELL,104743.0,104843.0,104593.0,104593.0,150.0,TP,100.0,2025-01
2025-01-19 09:35:00+00:00,2025-01-19 09:40:00+00:00,BUY,104478.0,104378.0,104628.0,104628.0,150.0,TP,100.0,2025-01
2025-01-19 14:25:00+00:00,2025-01-19 14:30:00+00:00,BUY,105221.0,105121.0,105371.0,105121.0,-100.0,SL,100.0,2025-01
2025-01-19 16:25:00+00:00,2025-01-19 16:30:00+00:00,BUY,105048.5,104948.5,105198.5,105198.5,150.0,TP,100.0,2025-01
2025-01-19 17:45:00+00:00,2025-01-19 17:50:00+00:00,BUY,104958.5,104858.5,105108.5,105108.5,150.0,TP,100.0,2025-01
2025-01-19 18:50:00+00:00,2025-01-19 19:00:00+00:00,SELL,104971.0,105071.0,104821.0,105071.0,-100.0,SL,100.0,2025-01
2025-01-19 20:15:00+00:00,2025-01-19 20:20:00+00:00,SELL,105609.0,105709.0,105459.0,105709.0,-100.0,SL,100.0,2025-01
2025-01-19 20:55:00+00:00,2025-01-19 21:00:00+00:00,BUY,106393.5,106293.5,106543.5,106293.5,-100.0,SL,100.0,2025-01
2025-01-19 22:15:00+00:00,2025-01-19 22:20:00+00:00,BUY,104190.0,104090.0,104340.0,104090.0,-100.0,SL,100.0,2025-01
2025-01-20 04:40:00+00:00,2025-01-20 04:45:00+00:00,BUY,102065.0,102065.0,102215.0,102215.0,150.0,TP,0.0,2025-01
2025-01-20 06:20:00+00:00,2025-01-20 06:25:00+00:00,BUY,102746.5,102646.5,102896.5,102646.5,-100.0,SL,100.0,2025-01
2025-01-20 10:20:00+00:00,2025-01-20 10:25:00+00:00,BUY,108360.5,108260.5,108510.5,108510.5,150.0,TP,100.0,2025-01
2025-01-20 12:05:00+00:00,2025-01-20 12:10:00+00:00,BUY,108562.5,108462.5,108712.5,108462.5,-100.0,SL,100.0,2025-01
2025-01-20 16:40:00+00:00,2025-01-20 16:45:00+00:00,BUY,106930.0,106830.0,107080.0,106830.0,-100.0,SL,100.0,2025-01
2025-01-20 19:00:00+00:00,2025-01-20 19:05:00+00:00,SELL,103606.5,103606.5,103456.5,103456.5,150.0,TP,0.0,2025-01
2025-01-20 23:00:00+00:00,2025-01-20 23:05:00+00:00,SELL,103166.0,103266.0,103016.0,103266.0,-100.0,SL,100.0,2025-01
2025-01-20 23:45:00+00:00,2025-01-20 23:50:00+00:00,SELL,102262.0,102262.0,102112.0,102262.0,0.0,C2C,0.0,2025-01
2025-01-21 00:50:00+00:00,2025-01-21 00:55:00+00:00,SELL,101632.0,101632.0,101482.0,101632.0,0.0,C2C,0.0,2025-01
2025-01-21 01:25:00+00:00,2025-01-21 01:30:00+00:00,SELL,101086.0,101086.0,100936.0,100936.0,150.0,TP,0.0,2025-01
2025-01-21 02:50:00+00:00,2025-01-21 02:55:00+00:00,BUY,102563.5,102463.5,102713.5,102463.5,-100.0,SL,100.0,2025-01
2025-01-21 05:10:00+00:00,2025-01-21 05:15:00+00:00,SELL,101924.0,102024.0,101774.0,102024.0,-100.0,SL,100.0,2025-01
2025-01-21 08:10:00+00:00,2025-01-21 08:15:00+00:00,BUY,102421.5,102321.5,102571.5,102321.5,-100.0,SL,100.0,2025-01
2025-01-21 08:40:00+00:00,2025-01-21 08:45:00+00:00,SELL,102096.5,102196.5,101946.5,102196.5,-100.0,SL,100.0,2025-01
2025-01-21 09:20:00+00:00,2025-01-21 09:25:00+00:00,SELL,102291.0,102391.0,102141.0,102141.0,150.0,TP,100.0,2025-01
2025-01-21 10:50:00+00:00,2025-01-21 11:00:00+00:00,BUY,103165.5,103065.5,103315.5,103065.5,-100.0,SL,100.0,2025-01
2025-01-21 14:30:00+00:00,2025-01-21 14:35:00+00:00,SELL,104361.0,104361.0,104211.0,104211.0,150.0,TP,0.0,2025-01
2025-01-21 14:55:00+00:00,2025-01-21 15:00:00+00:00,SELL,103235.0,103235.0,103085.0,103235.0,0.0,C2C,0.0,2025-01
2025-01-21 20:30:00+00:00,2025-01-21 20:35:00+00:00,SELL,106468.0,106568.0,106318.0,106318.0,150.0,TP,100.0,2025-01
2025-01-21 21:30:00+00:00,2025-01-21 21:45:00+00:00,BUY,106372.0,106272.0,106522.0,106522.0,150.0,TP,100.0,2025-01
2025-01-22 01:10:00+00:00,2025-01-22 01:15:00+00:00,SELL,105768.0,105868.0,105618.0,105868.0,-100.0,SL,100.0,2025-01
2025-01-22 06:00:00+00:00,2025-01-22 06:25:00+00:00,BUY,105800.5,105700.5,105950.5,105700.5,-100.0,SL,100.0,2025-01
2025-01-22 07:20:00+00:00,2025-01-22 07:25:00+00:00,SELL,105363.5,105463.5,105213.5,105463.5,-100.0,SL,100.0,2025-01
2025-01-22 08:40:00+00:00,2025-01-22 08:45:00+00:00,BUY,105048.5,104948.5,105198.5,105198.5,150.0,TP,100.0,2025-01
2025-01-22 11:15:00+00:00,2025-01-22 11:25:00+00:00,SELL,104931.0,105031.0,104781.0,104781.0,150.0,TP,100.0,2025-01
2025-01-22 14:35:00+00:00,2025-01-22 14:40:00+00:00,SELL,104198.5,104298.5,104048.5,104298.5,-100.0,SL,100.0,2025-01
2025-01-22 16:00:00+00:00,2025-01-22 16:05:00+00:00,SELL,103930.5,104030.5,103780.5,104030.5,-100.0,SL,100.0,2025-01
2025-01-22 17:00:00+00:00,2025-01-22 17:05:00+00:00,BUY,104065.5,103965.5,104215.5,104215.5,150.0,TP,100.0,2025-01
2025-01-22 18:55:00+00:00,2025-01-22 19:00:00+00:00,SELL,104016.5,104116.5,103866.5,104116.5,-100.0,SL,100.0,2025-01
2025-01-22 23:10:00+00:00,2025-01-22 23:15:00+00:00,SELL,103729.0,103829.0,103579.0,103829.0,-100.0,SL,100.0,2025-01
2025-01-23 01:25:00+00:00,2025-01-23 01:35:00+00:00,BUY,103522.0,103422.0,103672.0,103422.0,-100.0,SL,100.0,2025-01
2025-01-23 07:10:00+00:00,2025-01-23 07:20:00+00:00,BUY,102320.5,102220.5,102470.5,102470.5,150.0,TP,100.0,2025-01
2025-01-23 07:30:00+00:00,2025-01-23 07:35:00+00:00,BUY,102352.0,102252.0,102502.0,102502.0,150.0,TP,100.0,2025-01
2025-01-23 07:45:00+00:00,2025-01-23 07:50:00+00:00,BUY,102493.5,102393.5,102643.5,102643.5,150.0,TP,100.0,2025-01
2025-01-23 10:20:00+00:00,2025-01-23 10:30:00+00:00,BUY,101982.5,101882.5,102132.5,101882.5,-100.0,SL,100.0,2025-01
2025-01-23 13:30:00+00:00,2025-01-23 13:40:00+00:00,BUY,101904.5,101804.5,102054.5,102054.5,150.0,TP,100.0,2025-01
2025-01-23 14:30:00+00:00,2025-01-23 14:35:00+00:00,BUY,102497.5,102497.5,102647.5,102647.5,150.0,TP,0.0,2025-01
2025-01-23 18:10:00+00:00,2025-01-23 18:15:00+00:00,SELL,105329.0,105429.0,105179.0,105429.0,-100.0,SL,100.0,2025-01
2025-01-23 20:10:00+00:00,2025-01-23 20:15:00+00:00,BUY,104872.0,104872.0,105022.0,104872.0,0.0,C2C,0.0,2025-01
2025-01-24 01:20:00+00:00,2025-01-24 01:25:00+00:00,BUY,103752.0,103652.0,103902.0,103652.0,-100.0,SL,100.0,2025-01
2025-01-24 02:45:00+00:00,2025-01-24 02:50:00+00:00,SELL,103075.0,103175.0,102925.0,103175.0,-100.0,SL,100.0,2025-01
2025-01-24 03:25:00+00:00,2025-01-24 03:30:00+00:00,BUY,103242.0,103242.0,103392.0,103392.0,150.0,TP,0.0,2025-01
2025-01-24 07:00:00+00:00,2025-01-24 07:10:00+00:00,BUY,105001.0,104901.0,105151.0,104901.0,-100.0,SL,100.0,2025-01
2025-01-24 07:35:00+00:00,2025-01-24 07:40:00+00:00,BUY,104815.5,104715.5,104965.5,104715.5,-100.0,SL,100.0,2025-01
2025-01-24 09:20:00+00:00,2025-01-24 09:30:00+00:00,BUY,105596.5,105496.5,105746.5,105496.5,-100.0,SL,100.0,2025-01
2025-01-24 12:05:00+00:00,2025-01-24 12:15:00+00:00,SELL,105172.5,105272.5,105022.5,105272.5,-100.0,SL,100.0,2025-01
2025-01-24 14:20:00+00:00,2025-01-24 14:25:00+00:00,BUY,105252.0,105152.0,105402.0,105152.0,-100.0,SL,100.0,2025-01
2025-01-24 19:40:00+00:00,2025-01-24 19:45:00+00:00,SELL,105857.0,105957.0,105707.0,105707.0,150.0,TP,100.0,2025-01
2025-01-24 22:50:00+00:00,2025-01-24 22:55:00+00:00,SELL,104924.5,105024.5,104774.5,104774.5,150.0,TP,100.0,2025-01
2025-01-25 00:00:00+00:00,2025-01-25 00:05:00+00:00,SELL,104621.5,104721.5,104471.5,104721.5,-100.0,SL,100.0,2025-01
2025-01-25 01:20:00+00:00,2025-01-25 01:25:00+00:00,BUY,104691.5,104591.5,104841.5,104591.5,-100.0,SL,100.0,2025-01
2025-01-25 02:45:00+00:00,2025-01-25 02:50:00+00:00,SELL,104502.0,104602.0,104352.0,104602.0,-100.0,SL,100.0,2025-01
2025-01-25 03:20:00+00:00,2025-01-25 03:30:00+00:00,BUY,104692.0,104592.0,104842.0,104842.0,150.0,TP,100.0,2025-01
2025-01-25 08:00:00+00:00,2025-01-25 08:05:00+00:00,SELL,104272.5,104372.5,104122.5,104372.5,-100.0,SL,100.0,2025-01
2025-01-25 08:15:00+00:00,2025-01-25 08:20:00+00:00,BUY,104413.5,104313.5,104563.5,104313.5,-100.0,SL,100.0,2025-01
2025-01-25 08:45:00+00:00,2025-01-25 08:50:00+00:00,BUY,104307.5,104207.5,104457.5,104207.5,-100.0,SL,100.0,2025-01
2025-01-25 11:45:00+00:00,2025-01-25 12:05:00+00:00,BUY,104577.5,104477.5,104727.5,104477.5,-100.0,SL,100.0,2025-01
2025-01-25 12:20:00+00:00,2025-01-25 12:35:00+00:00,SELL,104464.0,104564.0,104314.0,104564.0,-100.0,SL,100.0,2025-01
2025-01-25 14:00:00+00:00,2025-01-25 15:00:00+00:00,SELL,104549.0,104649.0,104399.0,104649.0,-100.0,SL,100.0,2025-01
2025-01-25 16:20:00+00:00,2025-01-25 16:40:00+00:00,SELL,104699.0,104799.0,104549.0,104549.0,150.0,TP,100.0,2025-01
2025-01-25 17:10:00+00:00,2025-01-25 17:20:00+00:00,SELL,104538.5,104638.5,104388.5,104638.5,-100.0,SL,100.0,2025-01
2025-01-25 17:55:00+00:00,2025-01-25 18:05:00+00:00,BUY,104798.0,104698.0,104948.0,104948.0,150.0,TP,100.0,2025-01
2025-01-25 19:05:00+00:00,2025-01-25 19:10:00+00:00,BUY,105131.0,105031.0,105281.0,105031.0,-100.0,SL,100.0,2025-01
2025-01-25 19:25:00+00:00,2025-01-25 20:00:00+00:00,SELL,104937.0,105037.0,104787.0,105037.0,-100.0,SL,100.0,2025-01
2025-01-25 20:35:00+00:00,2025-01-25 20:45:00+00:00,SELL,104937.0,105037.0,104787.0,105037.0,-100.0,SL,100.0,2025-01
2025-01-25 21:50:00+00:00,2025-01-25 22:00:00+00:00,BUY,104956.0,104856.0,105106.0,105106.0,150.0,TP,100.0,2025-01
2025-01-25 22:40:00+00:00,2025-01-25 23:00:00+00:00,BUY,105073.5,104973.5,105223.5,104973.5,-100.0,SL,100.0,2025-01
2025-01-26 02:15:00+00:00,2025-01-26 02:50:00+00:00,BUY,104622.0,104522.0,104772.0,104522.0,-100.0,SL,100.0,2025-01
2025-01-26 05:20:00+00:00,2025-01-26 05:45:00+00:00,SELL,105048.0,105148.0,104898.0,105148.0,-100.0,SL,100.0,2025-01
2025-01-26 07:25:00+00:00,2025-01-26 07:30:00+00:00,BUY,105047.0,104947.0,105197.0,104947.0,-100.0,SL,100.0,2025-01
2025-01-26 08:00:00+00:00,2025-01-26 08:05:00+00:00,SELL,104902.0,105002.0,104752.0,105002.0,-100.0,SL,100.0,2025-01
2025-01-26 11:20:00+00:00,2025-01-26 12:55:00+00:00,SELL,104704.5,104804.5,104554.5,104804.5,-100.0,SL,100.0,2025-01
2025-01-26 14:40:00+00:00,2025-01-26 18:05:00+00:00,BUY,104918.5,104818.5,105068.5,105068.5,150.0,TP,100.0,2025-01
2025-01-26 19:00:00+00:00,2025-01-26 19:05:00+00:00,BUY,105195.0,105095.0,105345.0,105095.0,-100.0,SL,100.0,2025-01
2025-01-26 22:50:00+00:00,2025-01-26 22:55:00+00:00,SELL,104438.0,104538.0,104288.0,104288.0,150.0,TP,100.0,2025-01
2025-01-27 03:00:00+00:00,2025-01-27 03:05:00+00:00,SELL,100779.0,100879.0,100629.0,100879.0,-100.0,SL,100.0,2025-01
2025-01-27 04:00:00+00:00,2025-01-27 04:10:00+00:00,SELL,101167.0,101267.0,101017.0,101017.0,150.0,TP,100.0,2025-01
2025-01-27 05:25:00+00:00,2025-01-27 05:30:00+00:00,SELL,100301.5,100401.5,100151.5,100401.5,-100.0,SL,100.0,2025-01
2025-01-27 07:40:00+00:00,2025-01-27 07:45:00+00:00,BUY,99172.5,99072.5,99322.5,99072.5,-100.0,SL,100.0,2025-01
2025-01-27 08:35:00+00:00,2025-01-27 08:40:00+00:00,SELL,98654.5,98754.5,98504.5,98754.5,-100.0,SL,100.0,2025-01
2025-01-27 09:25:00+00:00,2025-01-27 09:30:00+00:00,SELL,98809.0,98909.0,98659.0,98909.0,-100.0,SL,100.0,2025-01
2025-01-27 10:15:00+00:00,2025-01-27 10:20:00+00:00,SELL,99029.0,99129.0,98879.0,99129.0,-100.0,SL,100.0,2025-01
2025-01-27 11:30:00+00:00,2025-01-27 11:35:00+00:00,BUY,99311.5,99211.5,99461.5,99211.5,-100.0,SL,100.0,2025-01
2025-01-27 18:40:00+00:00,2025-01-27 18:45:00+00:00,SELL,99028.5,99128.5,98878.5,99128.5,-100.0,SL,100.0,2025-01
2025-01-27 20:00:00+00:00,2025-01-27 20:05:00+00:00,BUY,99832.0,99732.0,99982.0,99732.0,-100.0,SL,100.0,2025-01
2025-01-27 22:45:00+00:00,2025-01-27 22:50:00+00:00,BUY,101698.0,101598.0,101848.0,101848.0,150.0,TP,100.0,2025-01
2025-01-28 01:15:00+00:00,2025-01-28 01:20:00+00:00,BUY,101906.5,101806.5,102056.5,101806.5,-100.0,SL,100.0,2025-01
2025-01-28 07:05:00+00:00,2025-01-28 07:10:00+00:00,BUY,102841.0,102741.0,102991.0,102991.0,150.0,TP,100.0,2025-01
2025-01-28 08:20:00+00:00,2025-01-28 08:25:00+00:00,BUY,102925.0,102825.0,103075.0,102825.0,-100.0,SL,100.0,2025-01
2025-01-28 10:40:00+00:00,2025-01-28 10:45:00+00:00,SELL,102787.0,102887.0,102637.0,102637.0,150.0,TP,100.0,2025-01
2025-01-28 11:45:00+00:00,2025-01-28 12:00:00+00:00,BUY,102739.5,102639.5,102889.5,102889.5,150.0,TP,100.0,2025-01
2025-01-28 13:35:00+00:00,2025-01-28 13:40:00+00:00,SELL,102478.5,102578.5,102328.5,102578.5,-100.0,SL,100.0,2025-01
2025-01-28 14:25:00+00:00,2025-01-28 14:30:00+00:00,BUY,102557.5,102457.5,102707.5,102457.5,-100.0,SL,100.0,2025-01
2025-01-28 15:45:00+00:00,2025-01-28 15:50:00+00:00,SELL,102677.5,102777.5,102527.5,102777.5,-100.0,SL,100.0,2025-01
2025-01-28 16:50:00+00:00,2025-01-28 16:55:00+00:00,SELL,101984.5,102084.5,101834.5,102084.5,-100.0,SL,100.0,2025-01
2025-01-28 18:10:00+00:00,2025-01-28 18:15:00+00:00,BUY,102901.0,102801.0,103051.0,103051.0,150.0,TP,100.0,2025-01
2025-01-28 20:15:00+00:00,2025-01-28 20:20:00+00:00,SELL,101992.5,102092.5,101842.5,102092.5,-100.0,SL,100.0,2025-01
2025-01-29 01:45:00+00:00,2025-01-29 02:00:00+00:00,BUY,101808.5,101708.5,101958.5,101958.5,150.0,TP,100.0,2025-01
2025-01-29 03:00:00+00:00,2025-01-29 03:10:00+00:00,BUY,101862.5,101762.5,102012.5,102012.5,150.0,TP,100.0,2025-01
2025-01-29 04:40:00+00:00,2025-01-29 05:05:00+00:00,SELL,101975.5,102075.5,101825.5,102075.5,-100.0,SL,100.0,2025-01
2025-01-29 08:15:00+00:00,2025-01-29 08:20:00+00:00,SELL,102654.5,102754.5,102504.5,102754.5,-100.0,SL,100.0,2025-01
2025-01-29 10:15:00+00:00,2025-01-29 10:35:00+00:00,BUY,102526.5,102426.5,102676.5,102676.5,150.0,TP,100.0,2025-01
2025-01-29 12:10:00+00:00,2025-01-29 12:20:00+00:00,BUY,102710.0,102610.0,102860.0,102610.0,-100.0,SL,100.0,2025-01
2025-01-29 13:50:00+00:00,2025-01-29 13:55:00+00:00,SELL,101719.0,101819.0,101569.0,101819.0,-100.0,SL,100.0,2025-01
2025-01-29 14:20:00+00:00,2025-01-29 14:30:00+00:00,BUY,102034.5,101934.5,102184.5,102184.5,150.0,TP,100.0,2025-01
2025-01-29 16:35:00+00:00,2025-01-29 16:55:00+00:00,BUY,102030.0,101930.0,102180.0,101930.0,-100.0,SL,100.0,2025-01
2025-01-29 18:30:00+00:00,2025-01-29 18:35:00+00:00,BUY,102587.0,102487.0,102737.0,102737.0,150.0,TP,100.0,2025-01
2025-01-29 19:40:00+00:00,2025-01-29 19:45:00+00:00,BUY,102981.0,102981.0,103131.0,103131.0,150.0,TP,0.0,2025-01
2025-01-29 21:00:00+00:00,2025-01-29 21:05:00+00:00,SELL,103899.0,103999.0,103749.0,103999.0,-100.0,SL,100.0,2025-01
2025-01-30 00:45:00+00:00,2025-01-30 00:50:00+00:00,BUY,103770.0,103670.0,103920.0,103920.0,150.0,TP,100.0,2025-01
2025-01-30 04:50:00+00:00,2025-01-30 04:55:00+00:00,BUY,105253.5,105153.5,105403.5,105403.5,150.0,TP,100.0,2025-01
2025-01-30 05:55:00+00:00,2025-01-30 06:05:00+00:00,BUY,105332.5,105232.5,105482.5,105482.5,150.0,TP,100.0,2025-01
2025-01-30 07:55:00+00:00,2025-01-30 08:00:00+00:00,BUY,104984.5,104884.5,105134.5,105134.5,150.0,TP,100.0,2025-01
2025-01-30 08:45:00+00:00,2025-01-30 08:55:00+00:00,BUY,105186.5,105086.5,105336.5,105086.5,-100.0,SL,100.0,2025-01
2025-01-30 10:05:00+00:00,2025-01-30 10:30:00+00:00,SELL,105129.0,105229.0,104979.0,105229.0,-100.0,SL,100.0,2025-01
2025-01-30 13:15:00+00:00,2025-01-30 13:20:00+00:00,BUY,105085.0,104985.0,105235.0,105235.0,150.0,TP,100.0,2025-01
2025-01-30 13:40:00+00:00,2025-01-30 13:45:00+00:00,SELL,104885.5,104985.5,104735.5,104985.5,-100.0,SL,100.0,2025-01
2025-01-30 15:20:00+00:00,2025-01-30 15:25:00+00:00,SELL,105718.0,105818.0,105568.0,105568.0,150.0,TP,100.0,2025-01
2025-01-30 18:35:00+00:00,2025-01-30 18:40:00+00:00,BUY,105264.5,105164.5,105414.5,105414.5,150.0,TP,100.0,2025-01
2025-01-30 20:30:00+00:00,2025-01-30 20:35:00+00:00,SELL,105555.0,105555.0,105405.0,105405.0,150.0,TP,0.0,2025-01
2025-01-30 22:55:00+00:00,2025-01-30 23:05:00+00:00,SELL,105037.0,105137.0,104887.0,105137.0,-100.0,SL,100.0,2025-01
2025-01-31 00:30:00+00:00,2025-01-31 00:50:00+00:00,BUY,104807.0,104707.0,104957.0,104957.0,150.0,TP,100.0,2025-01
2025-01-31 02:15:00+00:00,2025-01-31 02:20:00+00:00,SELL,104655.0,104755.0,104505.0,104505.0,150.0,TP,100.0,2025-01
2025-01-31 04:20:00+00:00,2025-01-31 04:25:00+00:00,BUY,104347.5,104247.5,104497.5,104497.5,150.0,TP,100.0,2025-01
2025-01-31 06:50:00+00:00,2025-01-31 07:05:00+00:00,SELL,104479.0,104579.0,104329.0,104579.0,-100.0,SL,100.0,2025-01
2025-01-31 10:45:00+00:00,2025-01-31 11:05:00+00:00,BUY,104277.5,104177.5,104427.5,104427.5,150.0,TP,100.0,2025-01
2025-01-31 13:30:00+00:00,2025-01-31 13:35:00+00:00,SELL,104587.0,104687.0,104437.0,104687.0,-100.0,SL,100.0,2025-01
2025-01-31 20:30:00+00:00,2025-01-31 20:35:00+00:00,BUY,102251.5,102151.5,102401.5,102151.5,-100.0,SL,100.0,2025-01
2025-01-31 20:50:00+00:00,2025-01-31 21:00:00+00:00,SELL,101687.0,101787.0,101537.0,101787.0,-100.0,SL,100.0,2025-01
2025-01-31 22:45:00+00:00,2025-01-31 22:55:00+00:00,SELL,102192.5,102292.5,102042.5,102042.5,150.0,TP,100.0,2025-01
2025-02-01 02:55:00+00:00,2025-02-01 03:00:00+00:00,SELL,102357.0,102457.0,102207.0,102457.0,-100.0,SL,100.0,2025-02
2025-02-01 04:30:00+00:00,2025-02-01 05:00:00+00:00,BUY,102325.5,102225.5,102475.5,102225.5,-100.0,SL,100.0,2025-02
2025-02-01 06:05:00+00:00,2025-02-01 06:10:00+00:00,BUY,102511.5,102411.5,102661.5,102411.5,-100.0,SL,100.0,2025-02
2025-02-01 07:00:00+00:00,2025-02-01 07:15:00+00:00,BUY,102403.0,102303.0,102553.0,102303.0,-100.0,SL,100.0,2025-02
2025-02-01 08:55:00+00:00,2025-02-01 09:00:00+00:00,BUY,102011.0,101911.0,102161.0,101911.0,-100.0,SL,100.0,2025-02
2025-02-01 13:45:00+00:00,2025-02-01 13:50:00+00:00,SELL,102017.0,102117.0,101867.0,101867.0,150.0,TP,100.0,2025-02
2025-02-01 15:05:00+00:00,2025-02-01 15:15:00+00:00,BUY,101889.0,101789.0,102039.0,101789.0,-100.0,SL,100.0,2025-02
2025-02-01 18:30:00+00:00,2025-02-01 19:00:00+00:00,SELL,102032.5,102132.5,101882.5,101882.5,150.0,TP,100.0,2025-02
2025-02-01 20:55:00+00:00,2025-02-01 21:00:00+00:00,BUY,101451.0,101351.0,101601.0,101351.0,-100.0,SL,100.0,2025-02
2025-02-01 22:40:00+00:00,2025-02-01 22:45:00+00:00,BUY,100795.0,100695.0,100945.0,100695.0,-100.0,SL,100.0,2025-02
2025-02-02 00:10:00+00:00,2025-02-02 00:25:00+00:00,BUY,100801.5,100701.5,100951.5,100951.5,150.0,TP,100.0,2025-02
